,acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
23,0.124,There for You,Martin Garrix,62,0.611,221904,0.644,0.0,6,0.124,-7.607,0,0.0553,105.969,4,There for You,1,0.13699999999999998,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/There%20for%20You/,40,14
24,0.075,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,62,0.696,216409,0.8170000000000001,0.0,1,0.187,-3.862,1,0.109,98.064,4,Swalla (feat. Nicki Minaj & Ty Dolla $ign),1,0.779,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Swalla/,06,31
25,0.231,Felices los 4,Maluma,62,0.755,229849,0.789,0.0,5,0.35100000000000003,-4.502,1,0.146,93.973,4,Felices los 4,1,0.7340000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Felices%20los%204/,0,0
26,0.0498,Something Just Like This,Chainsmokers,62,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,Something Just Like This,5,0.436,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Something%20Just%20Like%20This/,02,45
27,0.0524,Believer,Imagine Dragons,59,0.779,204347,0.787,0.0,10,0.14,-4.305,0,0.10800000000000001,124.98200000000001,4,Believer,3,0.7,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Believer/,42,29
28,0.209,Despacito (Featuring Daddy Yankee),Luis Fonsi,59,0.66,228200,0.7859999999999999,0.0,2,0.11199999999999999,-4.757,1,0.17,177.833,4,Despacito (Featuring Daddy Yankee),1,0.8490000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Despacito/,01,45
29,0.0151,Bank Account,21 Savage,0,0.884,220307,0.34600000000000003,7.04e-06,8,0.0871,-8.228,0,0.35100000000000003,75.016,4,Bank Account,2,0.37799999999999995,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Bank%20Account/,41,21
30,0.158,Your Song,Rita Ora,54,0.855,180757,0.624,0.0,1,0.0513,-4.093,1,0.0488,117.959,4,Your Song,1,0.9620000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Your%20Song/,07,29
31,0.15,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,62,0.703,193613,0.868,0.132,7,0.10400000000000001,-4.6610000000000005,0,0.0291,121.03,4,Pretty Girl - Cheat Codes X CADE Remix,1,0.732,1,False,True,False,False,False,http://www.officialcharts.com/search/singles/Pretty%20Girl%20-%20Cheat%20Codes%20X%20CADE%20Remix/,0,0
32,0.132,Know No Better (feat. Quavo),Major Lazer,3,0.738,225850,0.8140000000000001,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,Know No Better (feat. Quavo),1,0.498,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Know%20No%20Better/,15,16
33,0.198,Congratulations,Post Malone,3,0.627,220293,0.812,0.0,6,0.212,-4.215,1,0.0358,123.071,4,Congratulations,12,0.49700000000000005,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Congratulations/,26,29
34,0.0142,Slow Hands,Niall Horan,59,0.728,188174,0.426,0.0,0,0.0546,-6.69,1,0.0509,85.90799999999999,4,Slow Hands,1,0.85,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Slow%20Hands/,07,29
35,0.535,I Like Me Better,Lauv,62,0.752,197437,0.505,2.55e-06,9,0.10400000000000001,-7.621,1,0.253,91.97,4,I Like Me Better,1,0.40700000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Like%20Me%20Better/,58,13
36,0.33399999999999996,Crying in the Club,Camila Cabello,62,0.33399999999999996,216391,0.617,0.0,6,0.163,-5.834,0,0.38299999999999995,85.227,4,Crying in the Club,1,0.63,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Crying%20in%20the%20Club/,12,19
37,0.259,Symphony (feat. Zara Larsson),Clean Bandit,62,0.7070000000000001,212459,0.629,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,4,Symphony (feat. Zara Larsson),1,0.444,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Symphony/,01,49
38,0.0245,Escápate Conmigo,Wisin,62,0.747,232787,0.8640000000000001,4.46e-05,8,0.0853,-3.181,0,0.0599,92.02799999999999,4,Esc?pate Conmigo,1,0.746,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Esc?pate%20Conmigo/,0,0
39,0.013000000000000001,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/That's%20What%20I%20Like/,12,26
40,0.0714,Butterfly Effect,Travis Scott,62,0.763,190678,0.598,0.0,11,0.11199999999999999,-6.865,1,0.0539,140.987,4,Butterfly Effect,1,0.184,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Butterfly%20Effect/,57,22
41,0.175,Bad Liar,Selena Gomez,59,0.953,214648,0.41,0.0,1,0.0768,-6.542999999999999,1,0.0705,121.074,4,Bad Liar,1,0.726,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Bad%20Liar/,21,13
42,0.5489999999999999,Una Lady Como Tú,Manuel Turizo,62,0.7879999999999999,213027,0.47700000000000004,0.0,4,0.349,-7.348,1,0.0434,94.98299999999999,4,Una Lady Como T?,1,0.862,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Una%20Lady%20Como%20T?/,0,0
43,0.19899999999999998,Redbone,Childish Gambino,3,0.743,326933,0.359,0.00611,1,0.13699999999999998,-10.401,1,0.0794,160.083,4,Redbone,6,0.588,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Redbone/,51,17
44,0.498,Slide,Calvin Harris,62,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,Slide,1,0.508,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Slide/,10,25
45,0.0575,No Promises (feat. Demi Lovato),Cheat Codes,60,0.741,223504,0.667,0.0,10,0.106,-5.445,1,0.134,112.956,4,No Promises (feat. Demi Lovato),1,0.595,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Promises/,18,22
46,0.33,Location,Khalid,62,0.736,219080,0.449,0.000162,1,0.0898,-11.462,0,0.425,80.126,4,Location,3,0.322,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Location/,0,0
47,0.23199999999999998,Stay (with Alessia Cara),Zedd,59,0.679,210091,0.634,0.0,5,0.115,-5.024,0,0.0654,102.01299999999999,4,Stay (with Alessia Cara),1,0.503,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Stay/,08,21
48,0.0864,Signs,Drake,59,0.8009999999999999,234373,0.727,0.00406,0,0.11199999999999999,-4.687,1,0.0606,107.37100000000001,4,Signs,1,0.221,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Signs/,14,15
49,0.0106,Bonita,J Balvin,59,0.782,265747,0.868,0.00252,5,0.29,-1.715,0,0.04,96.042,4,Bonita,1,0.8759999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Bonita/,0,0
50,0.0744,SUBEME LA RADIO,Enrique Iglesias,62,0.684,208163,0.823,0.0,9,0.111,-3.2969999999999997,0,0.0773,91.04799999999999,4,SUBEME LA RADIO,1,0.645,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/SUBEME%20LA%20RADIO/,0,0
51,0.0102,Mask Off,Future,62,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,Mask Off,7,0.28600000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Mask%20Off/,22,27
52,0.24600000000000002,Ahora Dice,Chris Jeday,59,0.708,271080,0.693,0.0,6,0.129,-5.516,1,0.138,143.965,4,Ahora Dice,1,0.418,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Ahora%20Dice/,0,0
53,0.11900000000000001,It Ain't Me (with Selena Gomez),Kygo,61,0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4,It Ain't Me (with Selena Gomez),1,0.5,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/It%20Ain't%20Me/,07,24
54,0.183,Rich Love (with Seeb),OneRepublic,59,0.593,201257,0.868,0.0,1,0.365,-3.573,0,0.295,104.988,4,Rich Love (with Seeb),1,0.475,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Rich%20Love/,84,08
55,0.48,Praying,Kesha,61,0.565,230269,0.381,0.0,10,0.109,-7.204,1,0.0302,73.483,4,Praying,1,0.318,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Praying/,26,09
56,0.0735,Galway Girl,Ed Sheeran,62,0.624,170827,0.8759999999999999,0.0,9,0.327,-3.3739999999999997,1,0.1,99.943,4,Galway Girl,6,0.7809999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Galway%20Girl/,02,31
57,0.0416,Most Girls,Hailee Steinfeld,59,0.755,204400,0.57,0.0,9,0.0891,-7.132000000000001,1,0.0888,102.991,4,Most Girls,1,0.397,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Most%20Girls/,34,13
58,0.19899999999999998,Young Dumb & Broke,Khalid,62,0.7979999999999999,202547,0.539,1.66e-05,1,0.165,-6.351,1,0.0421,136.94899999999998,4,Young Dumb & Broke,2,0.41,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Young%20Dumb%20&%20Broke/,17,26
59,0.0309,Hey DJ,CNCO,62,0.792,205520,0.8190000000000001,0.0,5,0.389,-5.417999999999999,1,0.0867,89.98,4,Hey DJ,1,0.45,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Hey%20DJ/,0,0
60,0.0417,Feel It Still,Portugal. Man,62,0.8009999999999999,163253,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,Feel It Still,4,0.754,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Feel%20It%20Still/,0,0
61,0.11800000000000001,OK,Robin Schulz,62,0.653,189307,0.81,0.0,7,0.126,-6.032,0,0.0558,121.95100000000001,4,OK,1,0.5760000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/OK/,0,0
62,0.0047,DNA.,Kendrick Lamar,3,0.637,185947,0.514,0.0,1,0.094,-6.763,1,0.365,139.931,4,DNA.,2,0.379,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/DNA./,18,08
63,0.57,1-800-273-8255,Logic,3,0.629,250173,0.5720000000000001,0.0,5,0.192,-7.733,0,0.0387,100.015,4,1-800-273-8255,10,0.38,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/1-800-273-8255/,0,0
64,0.0847,goosebumps,Travis Scott,62,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,goosebumps,9,0.43,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/goosebumps/,90,03
65,0.105,Now Or Never,Halsey,3,0.6579999999999999,214802,0.588,1.28e-06,6,0.125,-4.902,0,0.0367,110.075,4,Now Or Never,6,0.452,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Now%20Or%20Never/,80,07
66,0.0577,Malibu,Miley Cyrus,61,0.565,231906,0.782,4.16e-05,8,0.0757,-6.412999999999999,1,0.0506,140.004,4,Malibu,1,0.392,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Malibu/,11,20
67,0.695,Say You Won't Let Go,James Arthur,60,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,Say You Won't Let Go,2,0.475,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Say%20You%20Won't%20Let%20Go/,01,42
68,0.46299999999999997,Body Like A Back Road,Sam Hunt,3,0.731,165387,0.469,1.04e-06,5,0.10300000000000001,-7.226,1,0.0326,98.963,4,Body Like A Back Road,1,0.618,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Body%20Like%20A%20Back%20Road/,0,0
69,0.0215,Get Low (with Liam Payne),Zedd,59,0.716,204583,0.917,7.91e-06,1,0.0515,-3.674,1,0.0527,107.969,4,Get Low (with Liam Payne),1,0.503,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Get%20Low/,26,10
70,0.0162,Down,Fifth Harmony,0,0.53,164985,0.512,7.04e-05,8,0.128,-7.093999999999999,1,0.133,196.12099999999998,4,Down,1,0.43200000000000005,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Down/,47,10
71,0.256,Passionfruit,Drake,59,0.809,298941,0.46299999999999997,0.085,11,0.109,-11.377,1,0.0396,111.98,4,Passionfruit,3,0.36700000000000005,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Passionfruit/,03,19
72,0.205,Tu Foto,Ozuna,62,0.735,193118,0.48200000000000004,0.000194,7,0.0894,-9.21,1,0.0508,175.907,4,Tu Foto,1,0.7829999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Tu%20Foto/,0,0
73,0.19699999999999998,First Time,Kygo,62,0.633,193511,0.5920000000000001,0.0,0,0.099,-7.245,0,0.11199999999999999,90.066,4,First Time,1,0.643,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/First%20Time/,34,11
74,0.307,Slippery (feat. Gucci Mane),Migos,61,0.92,304041,0.674,0.0,1,0.10400000000000001,-5.662000000000001,0,0.264,141.967,4,Slippery (feat. Gucci Mane),6,0.737,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Slippery/,0,0
75,0.414,Closer,Chainsmokers,62,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,Closer,1,0.635,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Closer/,01,47
76,0.446,Rollin,Calvin Harris,62,0.753,272653,0.76,3.13e-05,6,0.182,-4.518,0,0.0859,91.95299999999999,4,Rollin,4,0.6709999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Rollin/,43,10
77,0.0224,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,3,0.6809999999999999,227360,0.541,0.0,9,0.16699999999999998,-8.926,0,0.055,110.803,4,LOYALTY. FEAT. RIHANNA.,6,0.424,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/LOYALTY.%20FEAT.%20RIHANNA./,0,0
78,0.111,Love Galore,SZA,62,0.795,275080,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,Love Galore,2,0.40399999999999997,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Love%20Galore/,0,0
79,0.012,Magnolia,Playboi Carti,3,0.7909999999999999,181812,0.586,0.0,11,0.46,-7.372000000000001,0,0.29,163.029,4,Magnolia,2,0.42,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Magnolia/,0,0
80,0.193,Me Enamoré,Shakira,61,0.74,226893,0.879,8.25e-05,9,0.0928,-2.251,0,0.105,103.71,4,Me Enamor?,1,0.951,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Me%20Enamor?/,0,0
81,0.406,Issues,Julia Michaels,0,0.6579999999999999,176320,0.424,0.0,8,0.0605,-6.796,1,0.09300000000000001,114.34200000000001,4,Issues,1,0.442,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Issues/,10,37
82,0.11599999999999999,La Rompe Corazones,Daddy Yankee,59,0.685,204520,0.8590000000000001,0.0,5,0.317,-2.595,0,0.0553,176.018,4,La Rompe Corazones,1,0.8859999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/La%20Rompe%20Corazones/,0,0
83,0.0313,Came Here for Love,Sigala,62,0.708,202999,0.868,0.0,6,0.122,-3.287,1,0.0431,124.994,4,Came Here for Love,1,0.6920000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Came%20Here%20for%20Love/,06,33
84,0.000725,Perplexing Pegasus,Rae Sremmurd,3,0.897,204787,0.44799999999999995,1.17e-05,1,0.365,-8.874,1,0.0766,145.971,4,Perplexing Pegasus,1,0.305,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Perplexing%20Pegasus/,0,0
85,0.0672,Bodak Yellow,Cardi B,62,0.929,223962,0.723,0.0,11,0.34600000000000003,-5.792000000000001,0,0.109,125.022,4,Bodak Yellow,1,0.46799999999999997,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Bodak%20Yellow/,24,21
86,0.406,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,62,0.72,251088,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,Rockabye (feat. Sean Paul & Anne-Marie),1,0.748,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Rockabye/,01,41
87,0.18600000000000003,Havana,Camila Cabello,62,0.768,216897,0.517,3.8e-05,7,0.10400000000000001,-4.323,0,0.0312,104.992,4,Havana,1,0.408,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Havana/,01,29
88,0.0079,Would You Ever,Skrillex,62,0.653,234286,0.91,0.0,10,0.318,-3.36,1,0.0566,126.04700000000001,4,Would You Ever,1,0.0861,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Would%20You%20Ever/,55,11
89,0.0275,Sign of the Times,Harry Styles,62,0.516,340707,0.595,0.0,5,0.109,-4.63,1,0.0313,119.97200000000001,4,Sign of the Times,2,0.209,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sign%20of%20the%20Times/,01,25
90,0.0295,OMG,Camila Cabello,62,0.655,228893,0.5760000000000001,0.115,5,0.132,-6.735,0,0.0536,139.953,4,OMG,1,0.16899999999999998,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/OMG/,67,01
91,0.243,El Amante,Nicky Jam,61,0.6829999999999999,219507,0.691,0.0,8,0.14,-5.535,1,0.0432,179.91,4,El Amante,5,0.746,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/El%20Amante/,0,0
92,0.0631,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,59,0.735,245200,0.451,1.3000000000000001e-05,0,0.325,-8.374,1,0.0585,117.973,4,"I Don?t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,0.0854,1,False,False,False,False,True,http://www.officialcharts.com/search/singles/I%20Don?t%20Wanna%20Live%20Forever/,05,22
93,0.165,Starboy,Weeknd,59,0.6809999999999999,230453,0.594,3.49e-06,7,0.134,-7.028,1,0.282,186.054,4,Starboy,1,0.51,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Starboy/,02,38
94,0.42700000000000005,I Feel It Coming,Weeknd,2,0.768,269187,0.813,0.0,0,0.102,-5.94,0,0.128,92.994,4,I Feel It Coming,18,0.5760000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Feel%20It%20Coming/,09,29
95,0.163,Báilame,Nacho,59,0.8170000000000001,207200,0.8690000000000001,0.0022600000000000003,6,0.0497,-4.791,1,0.18,96.029,4,B?ilame,1,0.56,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/B?ilame/,0,0
96,0.0895,Scared to Be Lonely,Martin Garrix,62,0.584,220883,0.54,0.0,1,0.261,-7.7860000000000005,0,0.0576,137.972,4,Scared to Be Lonely,1,0.19,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Scared%20to%20Be%20Lonely/,14,22
97,0.00784,One Dance,Drake,59,0.7909999999999999,173987,0.619,0.004229999999999999,1,0.35100000000000003,-5.886,1,0.0532,103.98899999999999,4,One Dance,12,0.376,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/One%20Dance/,01,65
98,0.0435,Solo Dance,Martin Jensen,45,0.7440000000000001,174933,0.836,0.0,6,0.19399999999999998,-2.396,0,0.0507,114.965,4,Solo Dance,1,0.354,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Solo%20Dance/,07,33
99,0.0277,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,4,0.489,194942,0.9620000000000001,6.18e-06,0,0.128,-2.597,1,0.215,104.56299999999999,4,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1,0.507,1,True,False,True,False,False,http://www.officialcharts.com/search/singles/Hey%20Ma/,0,0
100,0.154,Sigo Extrañándote,J Balvin,58,0.889,201280,0.853,0.00010700000000000001,9,0.205,-4.26,1,0.24100000000000002,93.022,4,Sigo Extra??ndote,5,0.9159999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sigo%20Extra??ndote/,0,0
101,0.141,Mayores,Becky G,62,0.743,202453,0.855,0.0045,5,0.099,-3.9760000000000004,0,0.0436,96.98899999999999,4,Mayores,1,0.863,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Mayores/,0,0
102,0.0232,Castle on the Hill,Ed Sheeran,62,0.461,261154,0.8340000000000001,1.1400000000000001e-05,2,0.14,-4.868,1,0.0989,135.007,4,Castle on the Hill,2,0.47100000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Castle%20on%20the%20Hill/,02,53
103,0.163,Perfect,Ed Sheeran,62,0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,Perfect,5,0.168,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Perfect/,01,41
